358 8.952800 4.206605 9.891822
360 -1.255097 0.411305 1.320773
362 1.715522 -0.308679 1.743072
364 -4.297250 5.899916 7.298998
366 3.034301 -1.826268 3.541502
368 0.231343 -1.770773 1.785821
370 -1.352784 -3.013371 3.303094
372 5.074287 -16.739659 17.491843
374 -2.907413 -8.956153 9.416248
376 10.985920 8.363804 13.807377
378 8.199808 8.595235 11.879180
380 4.308240 -2.769897 5.121842
382 0.415783 -4.383889 4.403562
384 -9.790913 -5.962768 11.463707
386 -1.009038 4.242717 4.361056
388 4.411502 -3.312166 5.516502
390 -14.717750 -7.866039 16.687922
392 -5.921972 -7.968457 9.928045
394 -3.719153 -2.038076 4.240973
396 4.990063 7.261651 8.810919
398 -6.134020 -6.041536 8.609666
400 12.312664 -2.048277 12.481872
402 -0.335242 2.745456 2.765848
404 -8.365683 -8.045422 11.606613
406 8.265170 -1.357153 8.375853
408 3.722066 -0.795525 3.806131
410 -11.538328 -8.941445 14.597344
412 -1.880955 2.345191 3.006312
414 3.414657 -4.984912 6.042287
416 1.288575 -9.326084 9.414684
418 0.471509 -0.536396 0.714172
420 -0.571712 3.496063 3.542501
422 -0.762476 -7.069489 7.110488
424 -3.240425 -4.027257 5.169057
426 9.594177 -1.721895 9.747469
428 7.472876 7.405710 10.520856
430 -4.928684 -9.979107 11.129892
432 -4.224125 0.367674 4.240097
434 -1.010762 7.201112 7.271702
436 1.018244 8.809590 8.868241
438 10.364663 2.238205 10.603575
440 -10.230962 1.129637 10.293137
442 -0.732986 10.053648 10.080332
444 5.533383 4.609198 7.201600
446 5.099814 -1.266897 5.254820
448 -0.807871 -11.695113 11.722982
450 9.670087 1.000919 9.721750
452 -3.369184 1.159525 3.563130
454 3.017415 7.162550 7.772188
456 -1.775664 2.966478 3.457308
458 -3.235864 -0.768523 3.325875
460 -3.836102 8.802253 9.601840
462 -12.208543 5.582352 13.424275
464 6.561726 -11.109837 12.902896
466 -2.218086 6.466604 6.836438
468 -2.947608 2.436852 3.824480
470 0.729743 13.884880 13.904043
472 1.666933 -6.825162 7.025774
474 7.139710 2.292995 7.498886
476 -2.922838 2.100728 3.599451
478 12.048810 3.557887 12.563136
480 7.559389 -1.982296 7.814977
482 -0.612372 -3.921010 3.968541
484 8.880562 -6.264790 10.867933
486 -5.953277 7.355368 9.462713
488 0.174230 120.996133 120.996258
490 -4.934808 0.645649 4.976866
492 1.203335 -12.292088 12.350848
494 -1.726563 9.959242 10.107795
496 8.976908 143.208587 143.489666
498 -1.550251 7.596448 7.753018
500 0.793408 -0.415988 0.895848
502 6.770868 -13.118225 14.762536
504 4.893589 133.177365 133.267241
506 4.965449 11.866402 12.863405
508 -10.484720 -9.044106 13.846487
510 0.825990 1.283853 1.526609
